Order ID,Order Date,Product Name,Category,Region,Sales,Profit,Quantity
ORD-60867,2024-07-01,Stapler Set,Office Supplies,South,132.74,51.71,9
ORD-47851,2024-07-02,Stapler Set,Office Supplies,Central,63.96,15.95,5
ORD-72709,2024-07-03,Logitech Wireless Mouse,Technology,West,294.96,89.91,7
ORD-28373,2024-07-07,Canon DSLR Camera,Technology,West,5480.41,1102.1,9
ORD-80761,2024-07-07,Wooden Bookshelf,Furniture,West,1261.92,189.09,6
ORD-32659,2024-07-08,Pen Set,Office Supplies,West,38.29,10.9,2
ORD-83005,2024-07-08,Dell XPS 15,Technology,West,6297.96,1053.97,7
ORD-86706,2024-07-09,Binder Clips Box,Office Supplies,Central,56.88,14.82,8
ORD-42495,2024-07-09,Sony Headphones,Technology,East,903.15,193.72,5
ORD-87832,2024-07-11,HP LaserJet Printer,Technology,East,2668.94,454.38,7
ORD-91187,2024-07-12,IKEA Standing Desk,Furniture,West,1976.24,259.41,6
ORD-31116,2024-07-12,Sticky Notes Pack,Office Supplies,Central,55.93,14.98,6
ORD-92603,2024-07-12,Samsung Galaxy Tab,Technology,Central,3594.07,419.37,7
ORD-42547,2024-07-12,Wooden Bookshelf,Furniture,West,2476.1,377.95,10
ORD-19661,2024-07-13,Glass Coffee Table,Furniture,West,956.88,161.72,3
ORD-65013,2024-07-13,Leather Sofa,Furniture,East,6158.48,1290.8,5
ORD-93755,2024-07-13,Herman Miller Chair,Furniture,South,6617.7,596.47,10
ORD-49666,2024-07-14,Sony Headphones,Technology,West,1074.61,256.91,6
ORD-51800,2024-07-15,Leather Sofa,Furniture,East,9797.85,1474.69,8
ORD-54279,2024-07-15,Leather Sofa,Furniture,South,9963.25,2147.73,10
ORD-24945,2024-07-15,Wooden Bookshelf,Furniture,Central,1231.62,160.46,6
ORD-45669,2024-07-16,Samsung Galaxy Tab,Technology,East,3896.89,704.54,8
ORD-45784,2024-07-16,Logitech Wireless Mouse,Technology,South,177.23,39.21,5
ORD-52587,2024-07-16,Stapler Set,Office Supplies,South,14.14,5.0,1
ORD-47122,2024-07-17,A4 Paper Ream,Office Supplies,South,53.2,10.63,7
ORD-73898,2024-07-17,IKEA Standing Desk,Furniture,South,1712.02,211.62,6
ORD-15677,2024-07-17,SanDisk SSD 1TB,Technology,South,508.04,109.8,6
ORD-77195,2024-07-18,Logitech Wireless Mouse,Technology,East,308.31,66.12,8
ORD-45509,2024-07-18,Filing Cabinet,Furniture,South,1014.42,99.51,6
ORD-12033,2024-07-18,A4 Paper Ream,Office Supplies,Central,31.21,5.43,4
ORD-58629,2024-07-18,Canon DSLR Camera,Technology,West,4431.67,832.92,7
ORD-15017,2024-07-19,Sticky Notes Pack,Office Supplies,West,90.9,-8.34,8
ORD-97852,2024-07-20,SanDisk SSD 1TB,Technology,South,459.97,90.55,6
ORD-94557,2024-07-20,Dell XPS 15,Technology,Central,3950.93,519.44,4
ORD-84273,2024-07-20,Logitech Wireless Mouse,Technology,East,332.21,72.07,7
ORD-76949,2024-07-21,Filing Cabinet,Furniture,East,1644.99,236.44,8
ORD-51263,2024-07-22,IKEA Standing Desk,Furniture,South,1445.35,101.66,4
ORD-31805,2024-07-22,HP LaserJet Printer,Technology,South,1179.48,146.2,5
ORD-90114,2024-07-23,Apple MacBook Pro,Technology,South,2407.49,429.58,2
ORD-45629,2024-07-23,Dell XPS 15,Technology,Central,6015.83,1223.98,7
ORD-48800,2024-07-24,Binder Clips Box,Office Supplies,East,42.33,12.57,5
ORD-49599,2024-07-24,Filing Cabinet,Furniture,Central,866.15,117.35,5
ORD-18232,2024-07-25,Apple MacBook Pro,Technology,West,10498.63,2107.83,7
ORD-41552,2024-07-25,Dell XPS 15,Technology,Central,7318.98,1100.04,9
ORD-28772,2024-07-26,Logitech Wireless Mouse,Technology,Central,370.47,118.14,10
ORD-42346,2024-07-26,Sony Headphones,Technology,Central,974.64,225.98,6
ORD-95804,2024-07-26,Logitech Wireless Mouse,Technology,East,229.22,71.63,5
ORD-24021,2024-07-26,Binder Clips Box,Office Supplies,Central,67.34,14.67,10
ORD-14847,2024-07-26,A4 Paper Ream,Office Supplies,West,15.67,2.42,2
ORD-21443,2024-07-26,Highlighter Pack,Office Supplies,East,71.31,18.83,4
ORD-98877,2024-07-27,Herman Miller Chair,Furniture,West,9029.89,1152.2,9
ORD-29331,2024-07-28,Highlighter Pack,Office Supplies,South,14.04,4.53,1
ORD-38848,2024-07-28,Herman Miller Chair,Furniture,Central,3395.55,602.11,4
ORD-94972,2024-07-28,Dell XPS 15,Technology,South,2543.13,408.18,3
ORD-46102,2024-07-28,Whiteboard Markers,Office Supplies,West,129.73,51.5,9
ORD-80284,2024-07-29,Glass Coffee Table,Furniture,South,277.13,32.4,1
ORD-88579,2024-07-30,Logitech Wireless Mouse,Technology,South,124.87,40.46,4
ORD-55830,2024-07-31,Sony Headphones,Technology,West,562.38,118.95,4
ORD-28892,2024-07-31,Wooden Bookshelf,Furniture,West,1145.76,177.92,5
ORD-86916,2024-08-01,IKEA Standing Desk,Furniture,South,2317.35,221.02,8
ORD-27759,2024-08-02,Apple MacBook Pro,Technology,West,7223.81,1369.43,6
ORD-93611,2024-08-02,A4 Paper Ream,Office Supplies,Central,72.16,-4.66,10
ORD-24047,2024-08-02,Samsung Galaxy Tab,Technology,East,1746.64,215.09,3
ORD-25396,2024-08-03,Herman Miller Chair,Furniture,West,1879.38,334.2,2
ORD-59958,2024-08-03,Stapler Set,Office Supplies,Central,15.06,-1.36,1
ORD-23357,2024-08-04,Leather Sofa,Furniture,West,2776.59,373.07,2
ORD-64165,2024-08-04,SanDisk SSD 1TB,Technology,East,863.25,175.21,9
ORD-99070,2024-08-06,Binder Clips Box,Office Supplies,West,56.2,9.89,8
ORD-44735,2024-08-06,IKEA Standing Desk,Furniture,Central,1900.33,141.96,5
ORD-29420,2024-08-07,Highlighter Pack,Office Supplies,West,28.42,8.35,2
ORD-39428,2024-08-07,Glass Coffee Table,Furniture,South,1867.46,245.24,8
ORD-72722,2024-08-09,Logitech Wireless Mouse,Technology,South,105.18,25.31,3
ORD-36741,2024-08-09,Sony Headphones,Technology,Central,1186.51,290.28,8
ORD-91980,2024-08-10,Apple MacBook Pro,Technology,East,1393.14,246.0,1
ORD-47700,2024-08-10,Leather Sofa,Furniture,South,959.86,169.2,1
ORD-71675,2024-08-11,Sticky Notes Pack,Office Supplies,East,89.07,22.92,8
ORD-24459,2024-08-12,Herman Miller Chair,Furniture,South,1548.51,149.26,2
ORD-64496,2024-08-12,Leather Sofa,Furniture,South,10077.38,1250.53,9
ORD-14850,2024-08-13,Herman Miller Chair,Furniture,Central,899.94,132.46,1
ORD-65116,2024-08-13,Binder Clips Box,Office Supplies,South,45.3,12.39,8
ORD-49602,2024-08-13,Leather Sofa,Furniture,South,4397.92,852.36,4
ORD-60470,2024-08-16,Canon DSLR Camera,Technology,East,2739.77,451.01,4
ORD-45761,2024-08-16,Pen Set,Office Supplies,Central,64.68,18.58,3
ORD-95140,2024-08-18,Sony Headphones,Technology,West,1645.99,425.51,9
ORD-68799,2024-08-18,Samsung Galaxy Tab,Technology,Central,1458.94,302.64,3
ORD-67961,2024-08-18,IKEA Standing Desk,Furniture,Central,727.17,84.56,2
ORD-51973,2024-08-19,Sticky Notes Pack,Office Supplies,Central,22.59,6.36,2
ORD-28364,2024-08-20,SanDisk SSD 1TB,Technology,West,258.44,37.73,3
ORD-23237,2024-08-20,Dell XPS 15,Technology,Central,4281.08,690.2,5
ORD-33803,2024-08-20,Leather Sofa,Furniture,East,10721.12,1757.37,9
ORD-55607,2024-08-20,Filing Cabinet,Furniture,Central,356.28,45.8,2
ORD-61820,2024-08-21,HP LaserJet Printer,Technology,South,1093.25,185.46,4
ORD-12540,2024-08-21,Leather Sofa,Furniture,South,2114.22,437.55,2
ORD-67852,2024-08-22,Leather Sofa,Furniture,Central,3530.37,540.93,3
ORD-74106,2024-08-22,Herman Miller Chair,Furniture,South,5242.62,726.62,7
ORD-98538,2024-08-22,Whiteboard Markers,Office Supplies,Central,11.4,-0.7,1
ORD-27635,2024-08-22,Glass Coffee Table,Furniture,East,1910.87,252.06,5
ORD-79393,2024-08-24,Apple MacBook Pro,Technology,South,990.52,190.3,1
ORD-14159,2024-08-24,Stapler Set,Office Supplies,East,40.39,13.12,2
ORD-23178,2024-08-25,A4 Paper Ream,Office Supplies,East,17.98,4.27,2
ORD-14910,2024-08-26,Leather Sofa,Furniture,Central,10962.52,2117.25,10
ORD-43202,2024-08-27,Glass Coffee Table,Furniture,Central,2674.28,312.8,9
ORD-32241,2024-08-27,Leather Sofa,Furniture,West,9729.87,1580.97,9
ORD-75647,2024-08-28,Sony Headphones,Technology,West,619.68,168.16,4
ORD-28024,2024-08-28,IKEA Standing Desk,Furniture,Central,3151.9,270.65,8
ORD-75210,2024-08-29,Canon DSLR Camera,Technology,East,2088.66,311.86,3
ORD-44803,2024-08-29,Filing Cabinet,Furniture,East,1995.38,193.0,10
ORD-28228,2024-08-30,Leather Sofa,Furniture,West,3463.76,717.88,3
ORD-99487,2024-08-30,Whiteboard Markers,Office Supplies,East,80.44,31.64,6
ORD-78852,2024-08-30,Pen Set,Office Supplies,East,71.73,21.33,3
ORD-58033,2024-08-30,Dell XPS 15,Technology,West,8317.28,1308.48,9
ORD-77490,2024-08-31,Stapler Set,Office Supplies,South,48.41,18.83,4
ORD-45532,2024-08-31,Canon DSLR Camera,Technology,West,6379.64,831.31,10
ORD-58200,2024-08-31,Samsung Galaxy Tab,Technology,West,3021.42,434.21,6
ORD-45203,2024-08-31,Wooden Bookshelf,Furniture,West,225.57,36.86,1
ORD-75881,2024-09-01,Pen Set,Office Supplies,East,229.06,56.56,10
ORD-69472,2024-09-01,Sony Headphones,Technology,West,719.41,121.27,4
ORD-71263,2024-09-01,Dell XPS 15,Technology,South,3400.39,642.65,4
ORD-10560,2024-09-02,Herman Miller Chair,Furniture,West,934.84,89.37,1
ORD-38152,2024-09-02,Apple MacBook Pro,Technology,Central,3180.43,602.64,3
ORD-49171,2024-09-02,Highlighter Pack,Office Supplies,Central,147.89,27.07,10
ORD-49270,2024-09-04,Leather Sofa,Furniture,East,9636.56,2029.56,8
ORD-10089,2024-09-05,Canon DSLR Camera,Technology,East,6150.19,959.51,9
ORD-78903,2024-09-07,Dell XPS 15,Technology,South,5303.85,880.8,7
ORD-62640,2024-09-07,Whiteboard Markers,Office Supplies,Central,13.46,-0.88,1
ORD-41797,2024-09-07,Canon DSLR Camera,Technology,West,1281.29,225.13,2
ORD-22844,2024-09-08,Highlighter Pack,Office Supplies,East,109.14,35.68,7
ORD-86389,2024-09-10,Logitech Wireless Mouse,Technology,East,272.67,52.86,6
ORD-36171,2024-09-10,SanDisk SSD 1TB,Technology,East,558.94,147.65,5
ORD-53452,2024-09-11,Glass Coffee Table,Furniture,West,1328.47,175.72,4
ORD-38016,2024-09-12,HP LaserJet Printer,Technology,Central,2298.1,256.44,8
ORD-20487,2024-09-12,Filing Cabinet,Furniture,West,1026.02,114.06,5
ORD-91376,2024-09-12,Samsung Galaxy Tab,Technology,South,2417.44,349.92,7
ORD-48684,2024-09-13,Whiteboard Markers,Office Supplies,South,36.69,10.17,3
ORD-30366,2024-09-13,Leather Sofa,Furniture,East,4055.02,690.75,3
ORD-89195,2024-09-14,Wooden Bookshelf,Furniture,South,1358.59,149.09,8
ORD-12596,2024-09-14,Glass Coffee Table,Furniture,Central,731.23,125.77,3
ORD-58653,2024-09-14,Sticky Notes Pack,Office Supplies,East,94.58,32.25,9
ORD-23703,2024-09-15,Binder Clips Box,Office Supplies,West,41.78,11.34,6
ORD-14062,2024-09-15,Stapler Set,Office Supplies,South,148.2,33.46,10
ORD-58310,2024-09-16,Pen Set,Office Supplies,South,16.37,4.61,1
ORD-70931,2024-09-17,Pen Set,Office Supplies,South,188.51,53.22,10
ORD-79528,2024-09-18,Filing Cabinet,Furniture,West,1185.34,142.45,6
ORD-24779,2024-09-18,Filing Cabinet,Furniture,South,1645.71,190.26,9
ORD-89327,2024-09-18,Logitech Wireless Mouse,Technology,East,266.22,51.13,6
ORD-46241,2024-09-18,HP LaserJet Printer,Technology,West,1484.29,203.37,4
ORD-66524,2024-09-18,Highlighter Pack,Office Supplies,East,32.81,-2.38,2
ORD-20814,2024-09-19,Samsung Galaxy Tab,Technology,East,2349.81,428.06,5
ORD-74254,2024-09-20,A4 Paper Ream,Office Supplies,South,27.37,5.73,4
ORD-89570,2024-09-21,Samsung Galaxy Tab,Technology,Central,3609.27,675.03,7
ORD-77286,2024-09-22,Pen Set,Office Supplies,South,16.84,3.44,1
ORD-46671,2024-09-22,Logitech Wireless Mouse,Technology,Central,361.84,120.24,10
ORD-35166,2024-09-22,IKEA Standing Desk,Furniture,West,2594.77,324.28,6
ORD-12609,2024-09-22,Filing Cabinet,Furniture,West,191.2,21.36,1
ORD-24984,2024-09-23,A4 Paper Ream,Office Supplies,West,18.93,4.7,2
ORD-30289,2024-09-23,Leather Sofa,Furniture,South,6578.44,763.26,7
ORD-79066,2024-09-23,Leather Sofa,Furniture,East,7148.75,1215.34,5
ORD-49688,2024-09-23,Sticky Notes Pack,Office Supplies,Central,62.08,21.11,7
ORD-37802,2024-09-25,Sony Headphones,Technology,South,462.47,90.2,3
ORD-53598,2024-09-25,Filing Cabinet,Furniture,West,429.25,37.19,2
ORD-61815,2024-09-26,A4 Paper Ream,Office Supplies,West,70.66,17.81,8
ORD-80912,2024-09-26,Logitech Wireless Mouse,Technology,Central,200.93,60.55,6
ORD-66815,2024-09-26,Samsung Galaxy Tab,Technology,West,2211.37,323.5,4
ORD-52898,2024-09-26,Binder Clips Box,Office Supplies,South,39.66,13.17,6
ORD-94108,2024-09-27,Sony Headphones,Technology,South,659.64,160.36,5
ORD-93228,2024-09-27,Wooden Bookshelf,Furniture,South,1663.24,173.69,9
ORD-61483,2024-09-28,HP LaserJet Printer,Technology,Central,2414.32,243.32,9
ORD-87862,2024-09-28,Apple MacBook Pro,Technology,West,7676.68,1222.72,6
ORD-29476,2024-09-29,Samsung Galaxy Tab,Technology,South,4458.22,806.51,10
ORD-72670,2024-10-01,Whiteboard Markers,Office Supplies,Central,107.69,-10.96,10
ORD-96517,2024-10-01,Sticky Notes Pack,Office Supplies,Central,21.93,7.33,2
ORD-76164,2024-10-01,IKEA Standing Desk,Furniture,South,2635.13,333.49,8
ORD-15535,2024-10-01,SanDisk SSD 1TB,Technology,South,758.33,108.28,9
ORD-55977,2024-10-01,Samsung Galaxy Tab,Technology,South,3505.13,462.47,8
ORD-33969,2024-10-02,Whiteboard Markers,Office Supplies,Central,108.91,28.82,10
ORD-68743,2024-10-02,Highlighter Pack,Office Supplies,West,126.04,32.25,8
ORD-70319,2024-10-02,Highlighter Pack,Office Supplies,West,142.37,40.54,9
ORD-52026,2024-10-03,Leather Sofa,Furniture,West,2596.2,403.73,2
ORD-57655,2024-10-03,SanDisk SSD 1TB,Technology,West,554.66,89.0,5
ORD-29826,2024-10-03,Leather Sofa,Furniture,West,7668.86,1441.22,6
ORD-19710,2024-10-04,Herman Miller Chair,Furniture,East,6053.7,848.2,7
ORD-36302,2024-10-04,IKEA Standing Desk,Furniture,Central,637.79,66.62,2
ORD-94513,2024-10-04,Sticky Notes Pack,Office Supplies,East,53.52,12.3,5
ORD-64477,2024-10-04,Glass Coffee Table,Furniture,Central,1827.14,273.83,7
ORD-81057,2024-10-05,Pen Set,Office Supplies,West,243.9,79.44,10
ORD-25220,2024-10-05,Apple MacBook Pro,Technology,East,7879.25,1262.51,5
ORD-18745,2024-10-06,Apple MacBook Pro,Technology,East,8218.51,1367.71,5
ORD-58147,2024-10-06,Wooden Bookshelf,Furniture,South,387.68,58.08,2
ORD-38467,2024-10-07,Stapler Set,Office Supplies,West,29.36,10.93,2
ORD-35614,2024-10-07,Sony Headphones,Technology,South,1458.21,286.2,10
ORD-19556,2024-10-07,Logitech Wireless Mouse,Technology,East,184.16,46.64,4
ORD-67377,2024-10-08,Whiteboard Markers,Office Supplies,Central,63.64,22.86,5
ORD-70811,2024-10-08,HP LaserJet Printer,Technology,East,941.91,146.36,3
ORD-25533,2024-10-09,Apple MacBook Pro,Technology,Central,9855.55,1694.33,8
ORD-62383,2024-10-09,Filing Cabinet,Furniture,West,1331.02,181.05,7
ORD-48206,2024-10-10,Filing Cabinet,Furniture,Central,665.65,67.36,4
ORD-45197,2024-10-10,Sticky Notes Pack,Office Supplies,West,66.17,15.03,7
ORD-60578,2024-10-10,Filing Cabinet,Furniture,East,791.74,131.14,4
ORD-36962,2024-10-11,Herman Miller Chair,Furniture,West,4467.53,578.26,5
ORD-79111,2024-10-11,Filing Cabinet,Furniture,West,518.6,64.85,3
ORD-27878,2024-10-11,A4 Paper Ream,Office Supplies,West,85.31,13.51,9
ORD-67155,2024-10-12,Pen Set,Office Supplies,South,135.96,37.64,8
ORD-29726,2024-10-13,Samsung Galaxy Tab,Technology,East,1383.03,216.68,3
ORD-55443,2024-10-13,HP LaserJet Printer,Technology,East,929.99,148.45,3
ORD-75211,2024-10-13,Sticky Notes Pack,Office Supplies,Central,58.06,15.02,6
ORD-28434,2024-10-13,Whiteboard Markers,Office Supplies,West,139.05,-13.06,10
ORD-37222,2024-10-13,Sticky Notes Pack,Office Supplies,South,23.6,-2.42,3
ORD-78118,2024-10-13,Pen Set,Office Supplies,South,53.17,16.48,3
ORD-48745,2024-10-15,Sticky Notes Pack,Office Supplies,South,29.4,7.84,3
ORD-22767,2024-10-15,Dell XPS 15,Technology,West,11958.3,2242.46,10
ORD-40254,2024-10-15,Dell XPS 15,Technology,South,6419.42,1084.46,8
ORD-87984,2024-10-15,Dell XPS 15,Technology,East,2048.97,235.87,2
ORD-82281,2024-10-15,Stapler Set,Office Supplies,Central,65.65,21.21,4
ORD-68598,2024-10-17,Glass Coffee Table,Furniture,Central,621.66,94.64,2
ORD-91973,2024-10-17,Canon DSLR Camera,Technology,South,6323.84,851.67,10
ORD-64000,2024-10-18,Apple MacBook Pro,Technology,West,7359.9,1773.51,5
ORD-99853,2024-10-18,Wooden Bookshelf,Furniture,East,272.83,37.47,1
ORD-81237,2024-10-18,Herman Miller Chair,Furniture,Central,5630.42,710.19,8
ORD-28242,2024-10-19,Filing Cabinet,Furniture,East,1581.29,163.16,7
ORD-96734,2024-10-19,Wooden Bookshelf,Furniture,East,1208.61,157.75,5
ORD-90222,2024-10-20,Binder Clips Box,Office Supplies,East,83.85,26.28,10
ORD-35543,2024-10-21,Logitech Wireless Mouse,Technology,South,244.61,66.54,7
ORD-36667,2024-10-21,Sticky Notes Pack,Office Supplies,Central,19.19,4.23,2
ORD-25704,2024-10-21,Dell XPS 15,Technology,Central,3677.44,618.71,4
ORD-79033,2024-10-23,Wooden Bookshelf,Furniture,Central,1933.92,202.77,8
ORD-90147,2024-10-24,SanDisk SSD 1TB,Technology,West,674.37,178.25,7
ORD-66949,2024-10-24,Wooden Bookshelf,Furniture,East,1654.05,235.13,7
ORD-26182,2024-10-25,Binder Clips Box,Office Supplies,East,90.02,15.64,10
ORD-47594,2024-10-25,Sony Headphones,Technology,South,1060.3,239.07,8
ORD-52153,2024-10-25,Highlighter Pack,Office Supplies,Central,88.94,17.59,6
ORD-97475,2024-10-26,Canon DSLR Camera,Technology,South,4553.12,661.31,8
ORD-50760,2024-10-26,Stapler Set,Office Supplies,Central,66.89,24.02,5
ORD-25403,2024-10-27,Glass Coffee Table,Furniture,East,2852.82,442.99,9
ORD-23681,2024-10-28,Samsung Galaxy Tab,Technology,South,3554.97,423.32,9
ORD-27647,2024-10-29,Pen Set,Office Supplies,East,219.15,46.59,8
ORD-21807,2024-10-30,Binder Clips Box,Office Supplies,Central,58.68,19.06,8
ORD-93422,2024-10-30,Leather Sofa,Furniture,West,3222.22,357.47,3
ORD-30889,2024-10-31,Whiteboard Markers,Office Supplies,West,39.97,15.48,3
ORD-69770,2024-11-01,A4 Paper Ream,Office Supplies,East,25.56,-2.21,3
ORD-49135,2024-11-02,Herman Miller Chair,Furniture,East,1664.36,223.35,2
ORD-68994,2024-11-02,Whiteboard Markers,Office Supplies,South,22.88,7.54,2
ORD-94874,2024-11-02,Filing Cabinet,Furniture,South,344.62,35.53,2
ORD-59681,2024-11-02,Whiteboard Markers,Office Supplies,Central,12.69,2.7,1
ORD-62872,2024-11-03,HP LaserJet Printer,Technology,East,1883.44,239.81,5
ORD-82088,2024-11-03,Herman Miller Chair,Furniture,South,3917.73,385.38,5
ORD-39190,2024-11-04,Logitech Wireless Mouse,Technology,South,30.04,7.06,1
ORD-60394,2024-11-04,Herman Miller Chair,Furniture,East,8290.89,955.83,10
ORD-45018,2024-11-05,Samsung Galaxy Tab,Technology,Central,2315.53,484.76,6
ORD-19724,2024-11-05,Whiteboard Markers,Office Supplies,South,106.53,-10.4,10
ORD-56461,2024-11-05,Stapler Set,Office Supplies,East,96.23,31.79,6
ORD-86216,2024-11-06,A4 Paper Ream,Office Supplies,South,73.85,15.46,9
ORD-27892,2024-11-06,A4 Paper Ream,Office Supplies,Central,31.41,5.08,4
ORD-20982,2024-11-09,A4 Paper Ream,Office Supplies,West,75.43,20.76,10
ORD-60351,2024-11-09,Pen Set,Office Supplies,East,76.81,22.91,3
ORD-65590,2024-11-09,Pen Set,Office Supplies,Central,195.13,44.26,10
ORD-77608,2024-11-11,Samsung Galaxy Tab,Technology,West,542.91,82.45,1
ORD-62978,2024-11-11,Whiteboard Markers,Office Supplies,East,125.22,-11.18,10
ORD-21869,2024-11-11,Highlighter Pack,Office Supplies,South,35.81,8.39,3
ORD-20151,2024-11-12,Dell XPS 15,Technology,Central,2136.58,303.9,2
ORD-24838,2024-11-12,Glass Coffee Table,Furniture,Central,2245.49,411.41,9
ORD-16949,2024-11-12,Sticky Notes Pack,Office Supplies,South,10.09,-0.99,1
ORD-19836,2024-11-13,Binder Clips Box,Office Supplies,Central,20.7,5.83,3
ORD-82918,2024-11-13,Herman Miller Chair,Furniture,South,5799.69,691.44,9
ORD-17346,2024-11-13,Stapler Set,Office Supplies,Central,67.07,19.36,4
ORD-89291,2024-11-13,Binder Clips Box,Office Supplies,South,25.31,6.66,4
ORD-96816,2024-11-13,Pen Set,Office Supplies,Central,216.26,-21.54,10
ORD-58904,2024-11-14,HP LaserJet Printer,Technology,South,1062.74,159.57,4
ORD-49179,2024-11-15,IKEA Standing Desk,Furniture,West,2422.96,231.12,7
ORD-24918,2024-11-15,Leather Sofa,Furniture,South,3813.0,450.7,4
ORD-98091,2024-11-16,Logitech Wireless Mouse,Technology,South,277.13,85.78,8
ORD-87748,2024-11-17,Canon DSLR Camera,Technology,East,875.38,166.2,1
ORD-54793,2024-11-17,A4 Paper Ream,Office Supplies,Central,56.38,-3.3,7
ORD-20793,2024-11-18,Samsung Galaxy Tab,Technology,West,3093.96,616.45,6
ORD-39825,2024-11-19,Leather Sofa,Furniture,Central,3899.75,603.66,4
ORD-99037,2024-11-19,Whiteboard Markers,Office Supplies,South,94.48,30.29,10
ORD-65203,2024-11-20,Herman Miller Chair,Furniture,Central,5019.49,463.25,7
ORD-14643,2024-11-21,Binder Clips Box,Office Supplies,Central,25.86,4.69,4
ORD-89205,2024-11-21,Herman Miller Chair,Furniture,South,1893.86,287.55,3
ORD-69405,2024-11-21,Whiteboard Markers,Office Supplies,West,89.19,18.53,7
ORD-59009,2024-11-23,IKEA Standing Desk,Furniture,Central,2449.2,282.23,8
ORD-34450,2024-11-23,Highlighter Pack,Office Supplies,West,13.23,3.15,1
ORD-89788,2024-11-23,HP LaserJet Printer,Technology,West,3351.51,646.55,9
ORD-84905,2024-11-24,SanDisk SSD 1TB,Technology,East,913.96,208.16,9
ORD-69177,2024-11-25,Filing Cabinet,Furniture,South,1136.01,113.22,8
ORD-15697,2024-11-25,Sony Headphones,Technology,Central,1024.37,171.65,6
ORD-49089,2024-11-25,Sticky Notes Pack,Office Supplies,East,111.35,-11.84,10
ORD-78838,2024-11-26,Wooden Bookshelf,Furniture,East,2977.76,345.87,10
ORD-60723,2024-11-26,Apple MacBook Pro,Technology,West,9381.65,1350.84,8
ORD-46885,2024-11-27,Pen Set,Office Supplies,South,54.21,-3.79,3
ORD-44091,2024-11-28,Glass Coffee Table,Furniture,Central,1690.65,231.36,7
ORD-88636,2024-11-28,Apple MacBook Pro,Technology,West,9044.03,1988.89,6
ORD-37176,2024-11-28,Filing Cabinet,Furniture,East,572.58,66.7,3
ORD-46471,2024-11-29,Apple MacBook Pro,Technology,West,9444.99,1644.48,7
ORD-54224,2024-11-30,Binder Clips Box,Office Supplies,West,70.18,22.59,10
ORD-74512,2024-11-30,Glass Coffee Table,Furniture,East,640.38,106.78,2
ORD-44843,2024-12-01,Apple MacBook Pro,Technology,Central,11103.21,2326.16,10
ORD-45386,2024-12-01,Stapler Set,Office Supplies,South,81.8,25.22,7
ORD-64380,2024-12-02,Samsung Galaxy Tab,Technology,South,379.49,75.75,1
ORD-26538,2024-12-02,Samsung Galaxy Tab,Technology,Central,3357.26,612.16,8
ORD-47548,2024-12-03,Stapler Set,Office Supplies,Central,100.38,24.83,7
ORD-32227,2024-12-03,Herman Miller Chair,Furniture,West,8864.39,1149.43,10
ORD-73298,2024-12-03,Wooden Bookshelf,Furniture,Central,963.81,105.81,4
ORD-73517,2024-12-03,Wooden Bookshelf,Furniture,West,1274.46,106.0,5
ORD-79152,2024-12-04,Filing Cabinet,Furniture,Central,306.07,47.71,2
ORD-74122,2024-12-04,A4 Paper Ream,Office Supplies,West,15.14,2.96,2
ORD-25182,2024-12-05,Stapler Set,Office Supplies,Central,108.09,37.52,7
ORD-64997,2024-12-06,Wooden Bookshelf,Furniture,Central,236.48,21.87,1
ORD-51467,2024-12-06,Stapler Set,Office Supplies,East,135.86,42.42,7
ORD-50679,2024-12-08,A4 Paper Ream,Office Supplies,West,50.08,10.77,6
ORD-60343,2024-12-08,Sony Headphones,Technology,South,285.3,74.82,2
ORD-18371,2024-12-08,Logitech Wireless Mouse,Technology,Central,152.79,44.43,5
ORD-19172,2024-12-09,IKEA Standing Desk,Furniture,West,2064.7,261.7,5
ORD-42275,2024-12-09,Pen Set,Office Supplies,West,170.78,33.35,9
ORD-61199,2024-12-11,Glass Coffee Table,Furniture,West,1873.89,343.76,6
ORD-79742,2024-12-12,HP LaserJet Printer,Technology,West,1156.49,187.01,4
ORD-46624,2024-12-14,Sony Headphones,Technology,East,534.16,147.47,3
ORD-16741,2024-12-16,Pen Set,Office Supplies,Central,204.12,51.45,9
ORD-47098,2024-12-17,Sticky Notes Pack,Office Supplies,South,66.27,12.9,7
ORD-12492,2024-12-17,Binder Clips Box,Office Supplies,Central,29.09,5.26,4
ORD-21491,2024-12-19,Canon DSLR Camera,Technology,East,1469.02,305.37,2
ORD-55731,2024-12-19,Samsung Galaxy Tab,Technology,Central,1019.1,203.96,2
ORD-66224,2024-12-21,Sticky Notes Pack,Office Supplies,Central,58.44,11.8,6
ORD-81888,2024-12-21,Whiteboard Markers,Office Supplies,South,96.84,35.88,8
ORD-74036,2024-12-21,Stapler Set,Office Supplies,Central,152.67,32.49,9
ORD-56170,2024-12-22,Glass Coffee Table,Furniture,Central,1341.79,240.63,5
ORD-48652,2024-12-22,Binder Clips Box,Office Supplies,South,45.84,11.38,7
ORD-53888,2024-12-22,HP LaserJet Printer,Technology,West,2188.39,277.82,7
ORD-55056,2024-12-23,Filing Cabinet,Furniture,South,1210.76,103.35,8
ORD-64008,2024-12-23,Leather Sofa,Furniture,West,4802.5,575.17,4
ORD-39579,2024-12-23,Pen Set,Office Supplies,West,77.83,-6.77,4
ORD-30635,2024-12-23,Apple MacBook Pro,Technology,Central,11543.92,2362.98,9
